respondent_id,education_level,income_category,media_trust,political_efficacy,trust_base,political_trust_scale
324,Bachelor's,Middle,3.9129120530560613,4.426535572856665,4.847998443681222,4.847998443681222
325,Bachelor's,Low,4.278951001353562,1.9859701730310917,5.489584482975687,5
326,Bachelor's,Middle,1.508130943402648,4.5249770153313875,3.2441485180559395,3.2441485180559395
327,Some College,Low,2.0185682149603963,1.3426145017147064,3.604178114969351,3.604178114969351
328,Some College,Low,3.002243715338409,1.45834656432271,2.8763480554388705,2.8763480554388705
329,High School,Middle,4.760028079152107,3.6537135979160666,3.42852064121921,3.42852064121921
330,Bachelor's,High,1.6490810280665755,2.1420401372015476,3.4503707650902555,3.4503707650902555
331,High School,Middle,4.264814296737313,4.894944894127548,6.190297797305462,5
332,High School,High,3.4862198317423463,4.524325308389962,4.039003715044456,4.039003715044456
333,High School,Low,1.00018260627985,1.8205432947725058,1.6113991722719954,1.6113991722719954
334,High School,Middle,2.985636731609702,1.0612715482711792,2.763002289656336,2.763002289656336
335,Some College,Low,3.5707325590774417,1.744829666800797,4.274481539821931,4.274481539821931
336,Graduate,Low,3.0585942901670933,2.4630071269348264,4.0642543316104485,4.0642543316104485
337,Some College,Low,4.37078235950321,4.207169926725328,4.623421711616502,4.623421711616502
338,High School,High,4.361487281508744,1.7589575862511992,4.030661289703895,4.030661289703895
339,Graduate,Middle,4.942974793724716,4.721190518699586,5.6557208527356115,5
340,High School,Middle,2.694363527931273,2.7892073588445783,3.492083586115252,3.492083586115252
341,High School,High,3.963671365752816,1.5778338983654976,3.6776087569909808,3.6776087569909808
342,Graduate,Low,2.7018656488507986,2.690191169269383,3.8114952140606926,3.8114952140606926
343,Some College,Middle,2.0656709326431155,1.4213163759559393,2.4584723222029377,2.4584723222029377
344,High School,High,1.7732475958764553,4.556905303150415,3.5947825255907024,3.5947825255907024
345,Bachelor's,Low,1.3432557880878448,1.7837849278002977,3.6281968975622694,3.6281968975622694
346,High School,High,4.301947801373899,3.7760208817198873,4.737776110860534,4.737776110860534
347,Bachelor's,Low,3.275259878486395,2.782454081811011,3.00312705089275,3.00312705089275
348,Some College,Middle,3.6583613976836205,4.6305246679112315,4.409921085673651,4.409921085673651
349,Bachelor's,High,2.3338068360462785,3.6244258768856525,3.9744656474056965,3.9744656474056965
350,Graduate,Middle,4.328596657142043,2.2643697327002883,3.915979830664489,3.915979830664489
351,Bachelor's,High,3.08052094001323,1.042325584217906,4.891179574305189,4.891179574305189
352,Bachelor's,Middle,3.4121026918292046,1.4587892713025212,3.140871673591081,3.140871673591081
353,Bachelor's,Middle,3.8621686082333326,3.2025141697376966,4.713142349550931,4.713142349550931
354,Bachelor's,Middle,2.71893123537302,4.59253831487149,2.96799943572669,2.96799943572669
355,Bachelor's,Low,1.535940445959568,3.693803319707513,3.4143274587152375,3.4143274587152375
356,Graduate,Middle,2.1763249412178993,3.672301380895078,3.7017594908034788,3.7017594908034788
357,High School,Middle,4.148054827004671,3.98304545506835,5.3271735736541075,5
358,High School,Middle,4.545303713530302,4.678091192618012,4.104439770247832,4.104439770247832
359,Some College,Middle,3.8788541248068213,1.9686479400843382,3.0789636263531186,3.0789636263531186
360,Bachelor's,High,1.9629867216572165,1.5972033822908998,3.86227176798689,3.86227176798689
361,High School,High,1.7805659687146544,1.8690727390348911,4.699006186410504,4.699006186410504
362,High School,Low,3.186510809697211,3.9453332060948014,5.733123094981965,5
363,Some College,Middle,2.3656603060662746,1.6110564703121781,3.5615921984961068,3.5615921984961068
364,Graduate,Middle,3.0079341549426317,4.687750352546573,4.439424684359957,4.439424684359957
365,High School,Low,2.0249493112787604,2.6919823922216892,2.748066717635932,2.748066717635932
366,Bachelor's,Low,1.7497370671480894,2.452311816625297,2.660687975951529,2.660687975951529
367,Some College,Middle,4.688221204094589,4.4003606559708714,4.813752150423389,4.813752150423389
368,Bachelor's,Middle,2.531190068461001,4.690196510404348,2.9687104665946116,2.9687104665946116
369,High School,High,4.058980139903724,4.288549893535674,5.013465374396833,5
370,Bachelor's,Middle,3.5574202556163073,1.747300785034895,3.5159682281864493,3.5159682281864493
371,Bachelor's,Middle,1.8584120133891702,3.444490377791226,2.235485501132155,2.235485501132155
372,Graduate,Low,1.5173685513436794,2.7663511941209435,3.9236010307536247,3.9236010307536247
373,Some College,High,1.9714854517951608,4.584153468720615,3.957820979299462,3.957820979299462
374,Bachelor's,Middle,4.449937483295798,4.347697197459638,4.803204075798013,4.803204075798013
375,Some College,High,3.5287733944132924,2.6500965133309364,6.200994822491099,5
376,Some College,Middle,2.5194756658747792,1.5657962895929813,2.987552632411074,2.987552632411074
377,High School,Low,4.412839034572244,4.857735947705805,2.6081293635136737,2.6081293635136737
378,Some College,Middle,1.2247944734990597,1.4160453947260976,2.9354830088055115,2.9354830088055115
379,Bachelor's,Low,3.3672495214268565,1.7775547746568918,4.411392489809044,4.411392489809044
380,Some College,Middle,1.523429462686181,3.887169437482953,3.8556254256760476,3.8556254256760476
381,Graduate,Middle,1.8883893080055714,3.7442477801814675,4.253695515371286,4.253695515371286
382,Graduate,Middle,4.948219051584601,1.248069721274078,3.3632273999939297,3.3632273999939297
383,Some College,Low,3.442505445331335,1.9519584449008107,3.7742589552562413,3.7742589552562413
384,Bachelor's,Middle,1.9269620878621936,1.97755469661206,3.825577613974581,3.825577613974581
385,Graduate,Middle,1.6954422760754824,4.119090493768454,4.4908777264339115,4.4908777264339115
386,Some College,Low,3.842225975356996,1.5321193784475327,5.464999048897694,5
387,High School,Middle,3.6559352120384574,1.695532432757318,2.644956984280688,2.644956984280688
388,High School,High,2.1540961852297187,4.197697418741882,3.504147996250336,3.504147996250336
389,Some College,High,2.8672955306246877,4.644482637755573,3.856799210462337,3.856799210462337
390,Bachelor's,Middle,1.9333538878709078,2.1391411246731877,4.598095348636052,4.598095348636052
391,High School,Middle,2.9522033594548702,4.47184341493994,4.684445543946613,4.684445543946613
392,Bachelor's,High,3.18251327984035,1.461959833279252,4.3957125647350255,4.3957125647350255
393,Bachelor's,Low,4.175833385437727,3.7233519917353988,5.358714677249971,5
394,Some College,High,1.7173331286758184,1.2627851907163858,3.0491378208125637,3.0491378208125637
395,Graduate,High,1.6116804471239448,4.928416552953422,6.194323838548519,5
396,Some College,Middle,2.4514262974262238,1.5282300468534231,4.797857180047823,4.797857180047823
397,High School,Low,4.114616486243904,3.740410986356437,4.481305834027196,4.481305834027196
398,Some College,Middle,4.8726515881717205,3.6357561545446515,5.46625140309347,5
399,Bachelor's,Middle,3.472598268650472,4.263701491057873,4.5284784889104515,4.5284784889104515
400,Bachelor's,Middle,4.710975592024624,4.660905446857214,4.830938960279001,4.830938960279001
401,Bachelor's,Low,1.267442331649363,2.4885250329971313,3.4141527421600717,3.4141527421600717
402,High School,Low,2.423599219880998,3.161073719151318,3.390795067688834,3.390795067688834
403,Bachelor's,High,4.273348404094577,4.82727094553411,6.016361278444336,5
404,High School,Low,4.332938405685127,1.047190960496664,3.9056044303687276,3.9056044303687276
405,Graduate,Middle,2.3504936741665006,2.4240774549543858,4.846964173183428,4.846964173183428
406,Graduate,High,1.1943603828549385,1.9341100975871086,3.314879346828458,3.314879346828458
407,High School,Middle,1.9868355467915535,3.931622297503054,4.1590739508780805,4.1590739508780805
408,High School,Low,3.9805379873141646,2.221966681070626,3.371896883920141,3.371896883920141
409,Bachelor's,Middle,3.648486716672778,2.2427785489708185,6.797972438941397,5
410,Graduate,Middle,3.205982880666852,1.3728212686255574,3.318745633030262,3.318745633030262
411,Graduate,High,1.8868722645565867,2.5350302010774612,4.102441218050431,4.102441218050431
412,Bachelor's,Middle,4.598089343868196,3.310924308374524,5.183348325266656,5
413,Some College,Middle,4.258994589559734,3.1320814127102494,2.355753661780141,2.355753661780141
414,Some College,Middle,1.7243139334022999,1.1112029338255525,4.226612846009403,4.226612846009403
415,Graduate,High,1.7476371135562658,2.2784346491098404,3.836416157955661,3.836416157955661
416,Some College,Middle,1.3135453592985868,4.550312422215939,4.629612446172416,4.629612446172416
417,Bachelor's,Low,2.2139795096591115,4.065269285812974,3.6783531566936603,3.6783531566936603
418,Bachelor's,Low,4.72463527135551,1.53684176877141,3.8093967804340596,3.8093967804340596
419,Some College,Middle,2.5866382690146565,4.6561225689947605,2.762071540329242,2.762071540329242
420,Bachelor's,Low,1.4677677489817142,4.067983308807015,3.295559133098723,3.295559133098723
421,Some College,Middle,2.878577182069421,3.8914193930104375,4.490137301734295,4.490137301734295
422,Bachelor's,Middle,1.6727023785933852,3.3204440465196967,4.2380091008878145,4.2380091008878145
423,High School,High,2.916930782608688,1.2660297052934766,3.7815131496863947,3.7815131496863947
424,Some College,Middle,1.8753144014626741,3.51909017842263,4.191032633212193,4.191032633212193
425,High School,Low,2.3886560425162315,4.194667475298047,3.817233752903914,3.817233752903914
426,Bachelor's,Middle,1.394275681115687,1.0564993200823665,3.7343068828411052,3.7343068828411052
427,Bachelor's,High,2.3531668223440647,2.09011912625283,4.844947415744173,4.844947415744173
428,Bachelor's,High,2.448473585769534,1.095425439067185,2.069575755263056,2.069575755263056
429,Some College,Low,2.5648838318884373,1.376726402901113,1.6025006057406652,1.6025006057406652
430,Bachelor's,Middle,3.1718920851126313,1.8590706549584866,5.18623938037005,5
431,High School,Middle,4.172070301137865,1.2653295351192355,3.9636070984349683,3.9636070984349683
432,Bachelor's,Middle,1.928772272542119,2.554296564310789,4.306702840619544,4.306702840619544
433,Some College,Middle,3.3974462850019336,2.2767967507243156,3.338758167229217,3.338758167229217
434,Bachelor's,High,1.4166979882866144,2.1403910452499986,2.5472577927880318,2.5472577927880318
435,Some College,Middle,4.903269723057747,3.552991687320173,3.639440510837181,3.639440510837181
436,Graduate,Low,4.909109930507839,2.7807674193754792,4.630526011526397,4.630526011526397
437,High School,Low,3.834085877984762,1.1784512866288424,3.153582437271755,3.153582437271755
438,High School,Low,2.8540446050465107,1.986749317497015,2.8657294673433578,2.8657294673433578
439,Some College,High,4.792828395962715,4.14217044878751,5.03487014242121,5
440,Bachelor's,High,4.136024842970073,2.6514115845784545,4.560883935419321,4.560883935419321
441,Bachelor's,Middle,2.6084634633734822,2.9609190123155713,3.6254891066100865,3.6254891066100865
442,Some College,Middle,2.658074116334319,4.13001615088433,4.074197241041944,4.074197241041944
443,High School,Middle,3.4843788910657167,4.3229619059711695,3.9859335713707265,3.9859335713707265
444,Some College,Middle,4.597628596238792,3.6721726898103952,5.244051585500224,5
445,High School,Low,2.673136631026864,1.8321224432438612,4.005448519236737,4.005448519236737
446,Bachelor's,Middle,3.0014183884486556,1.9098371164873242,3.1562536151191134,3.1562536151191134
447,High School,High,1.591915275901556,4.453916467726231,1.6314162128648109,1.6314162128648109
448,Bachelor's,Low,3.7940873373299837,3.7424095878377557,4.4395080898621675,4.4395080898621675
449,Some College,Middle,2.010145951062441,4.240701732225716,3.68391440430612,3.68391440430612
450,High School,Middle,1.4057579636573792,1.2189343944191933,3.0947250616574506,3.0947250616574506
451,Some College,Middle,3.263431246392429,2.477772271260619,4.401417052965418,4.401417052965418
452,High School,High,3.026960172690451,1.062386223115027,4.649925890577883,4.649925890577883
453,High School,Middle,2.822278616949916,4.390363237820566,4.850978320269941,4.850978320269941
454,Some College,Middle,4.145394949242473,1.9726746901869774,3.533991788810641,3.533991788810641
455,Some College,Low,3.948631292209029,2.694999998435378,4.430907424989353,4.430907424989353
456,Some College,Middle,2.4230532804504037,3.4692231295630336,4.53386946472953,4.53386946472953
457,Graduate,Middle,1.7605540556833148,2.3770757522433996,3.575843645751762,3.575843645751762
458,High School,Middle,2.2017906736582518,4.983443132601678,3.8220219990979523,3.8220219990979523
459,Bachelor's,Low,3.960860666818917,1.1054773526266217,1.7618644588840713,1.7618644588840713
460,Some College,Low,2.240818531252444,4.86335944198072,2.877118518520967,2.877118518520967
461,High School,High,1.573615051805973,4.042375042103231,5.320585462986918,5
462,High School,Middle,2.1965814977884293,3.481524315662682,2.8859970751732065,2.8859970751732065
463,Graduate,Low,2.8182397224009037,4.918105279095471,4.65610974480961,4.65610974480961
464,High School,Middle,3.362545778043568,4.011598431505263,3.5633947889037545,3.5633947889037545
465,Graduate,Low,4.658128230832517,2.2523892717435956,5.12516626289397,5
466,High School,High,3.362390606664121,2.348237003199756,5.381857453238832,5
467,Bachelor's,Middle,2.6664635986089706,1.2554733399301767,3.4683925679507275,3.4683925679507275
468,High School,Middle,1.0654999213293195,2.6121278507634997,3.6703874448849163,3.6703874448849163
469,High School,High,2.347114594653249,2.833314704708755,3.785968421413246,3.785968421413246
470,Bachelor's,Middle,4.306011193431914,4.618723479099572,4.620819215204482,4.620819215204482
471,Some College,Middle,1.792933650314808,4.59409455768764,4.27968369729308,4.27968369729308
472,Bachelor's,High,1.7107052458450198,4.839761066250503,5.192112515521213,5
473,Graduate,Middle,3.412569303996861,3.729517168365419,3.744958281044294,3.744958281044294
474,High School,Middle,1.807130572386086,3.3352829003706574,3.2137937073991587,3.2137937073991587
475,High School,High,2.344762665219605,3.002402757294476,3.9135633501373883,3.9135633501373883
476,Graduate,High,2.5613762149587274,4.740454931743443,4.671929432528157,4.671929432528157
477,Graduate,Middle,1.173166518099606,3.573539262637496,4.555885994986816,4.555885994986816
478,Graduate,Middle,3.2567368261516094,4.887835755012929,4.773742308412947,4.773742308412947
479,High School,Middle,3.405878466553986,2.735133310779929,2.2558611283297747,2.2558611283297747
480,Bachelor's,Middle,3.6870948523283005,4.834484905935824,5.139489647125754,5
481,Bachelor's,Middle,2.545367465354502,3.8133835047483444,4.001822928623361,4.001822928623361
482,High School,Low,2.524077108129859,3.252572995610535,2.971764578719517,2.971764578719517
483,Some College,Middle,4.538337307982147,2.3831637483090162,1.9694416288337755,1.9694416288337755
484,Graduate,Middle,4.363029456697404,2.994317597709596,3.907062738694993,3.907062738694993
485,Bachelor's,High,1.6113101998344064,3.0153520461171865,5.271140534474052,5
486,High School,Low,1.237556324340403,1.0542237712070346,2.6070938084594393,2.6070938084594393
487,High School,Low,2.8747093910351396,3.9675955837592483,3.4112362161947236,3.4112362161947236
