district_id,year,incumbent_party,incumbent_spending,challenger_spending,incumbent_vote_share,presidential_vote,median_income,incumbent_scandal,quality_challenger
CD-26-03,2018,Democrat,431.4,369.4,46.6,43.1,59223.8,False,False
CD-26-03,2020,Democrat,621.9,590.9,47.6,41.4,61256.56,False,False
CD-26-03,2022,Republican,579.9,1630.4,68.2,47.0,69436.92,False,False
CD-26-04,2012,Democrat,1265.1,1381.4,60.1,62.8,73349.62,False,True
CD-26-04,2014,Democrat,2314.2,1334.1,64.8,66.5,81219.95,False,False
CD-26-04,2016,Democrat,849.1,1797.9,59.1,63.8,81444.71,False,True
CD-26-04,2018,Republican,1024.8,1155.5,54.2,65.1,87462.98,False,False
CD-26-04,2020,Republican,1329.3,1139.1,49.7,64.1,88645.35,False,False
CD-26-04,2022,Republican,1249.4,333.7,42.8,60.2,94714.37,False,True
CD-26-05,2012,Democrat,468.6,1079.1,56.8,55.9,108406.59,False,True
CD-26-05,2014,Democrat,1864.2,385.2,60.1,51.4,119612.3,False,False
CD-26-05,2016,Democrat,445.1,1438.2,57.0,55.4,121226.55,False,True
CD-26-05,2018,Democrat,1196.8,750.2,55.3,56.8,125811.47,False,True
CD-26-05,2020,Republican,847.3,1378.6,47.8,53.9,127509.78,False,True
CD-26-05,2022,Republican,1595.0,1718.5,48.3,58.7,137187.02,False,False
CD-26-06,2012,Republican,1942.5,877.4,51.7,56.8,99784.32,False,True
CD-26-06,2014,Republican,535.1,236.0,54.9,58.3,103545.99,False,False
CD-26-06,2016,Republican,1582.6,228.7,42.4,45.5,107382.02,True,True
CD-26-06,2018,Republican,1803.9,1715.2,52.1,49.8,106824.78,False,False
CD-26-06,2020,Republican,1459.3,1762.6,52.4,49.7,111466.5,False,False
CD-26-06,2022,Republican,897.9,1583.5,51.0,54.6,114714.44,False,True
CD-26-07,2012,Republican,1565.4,592.8,63.6,45.2,86274.16,False,False
CD-26-07,2014,Republican,713.5,471.8,56.4,46.3,86101.09,False,False
CD-26-07,2016,Democrat,935.5,1146.5,59.1,48.2,90862.53,False,False
CD-26-07,2018,Democrat,1850.5,1139.8,49.0,52.1,95260.3,False,True
CD-26-07,2020,Republican,625.9,1571.9,58.5,49.0,102238.06,False,False
CD-26-07,2022,Republican,1815.9,1366.7,52.3,48.4,102888.96,False,True
CD-26-08,2012,Republican,1964.1,261.7,49.9,60.2,43793.09,False,True
CD-26-08,2014,Republican,1948.7,325.1,41.7,61.1,49948.96,False,True
CD-26-08,2016,Republican,1939.8,206.4,50.9,56.2,52073.4,False,False
CD-26-08,2018,Republican,1326.0,1702.1,47.3,55.4,54714.62,False,False
CD-26-08,2020,Democrat,2287.0,892.7,64.2,62.0,53634.34,False,True
CD-26-08,2022,Democrat,2047.7,279.4,65.5,53.4,55402.17,False,False
CD-26-09,2012,Republican,1812.2,1283.6,66.8,41.7,89312.03,False,False
CD-26-09,2014,Republican,2439.2,764.3,62.4,47.5,97132.09,False,True
CD-26-09,2016,Republican,2471.1,386.5,65.3,42.2,97101.23,False,False
CD-26-09,2018,Republican,1182.1,769.0,64.3,44.2,101000.54,False,False
CD-26-09,2020,Republican,517.0,664.9,60.9,39.8,108499.89,False,True
CD-26-09,2022,Republican,803.5,1547.5,61.2,43.8,110998.05,False,False
CD-27-01,2012,Republican,2415.2,830.2,62.4,35.4,54884.68,False,True
CD-27-01,2014,Republican,807.1,1540.2,66.1,37.7,49147.11,False,False
CD-27-01,2016,Republican,1918.5,712.5,63.7,40.3,54456.39,False,False
CD-27-01,2018,Democrat,1656.1,1349.7,50.8,38.4,55235.8,False,False
CD-27-01,2020,Democrat,1043.9,773.3,57.3,37.9,56371.18,False,False
CD-27-01,2022,Democrat,1072.7,863.2,50.9,37.7,64086.68,False,False
CD-27-02,2012,Republican,2469.8,454.3,53.5,48.1,102029.47,False,True
CD-27-02,2014,Republican,2275.5,712.3,60.5,46.0,110077.22,False,False
CD-27-02,2016,Republican,2406.8,1102.3,56.8,44.5,110869.46,False,False
CD-27-02,2018,Republican,1187.7,1322.6,56.1,49.8,109950.18,False,False
CD-27-02,2020,Republican,1472.8,799.6,61.2,41.4,118061.84,False,False
CD-27-02,2022,Republican,2454.8,887.1,55.4,47.5,125095.04,False,False
CD-27-03,2012,Democrat,1174.5,929.6,59.5,54.1,98682.98,False,False
CD-27-03,2014,Democrat,1124.7,983.2,52.4,54.3,97459.14,True,False
CD-27-03,2016,Democrat,2316.1,1246.4,58.2,55.8,103719.37,False,False
CD-27-03,2018,Democrat,1145.1,1019.9,60.8,55.4,108161.37,False,False
CD-27-03,2020,Democrat,1090.8,1088.7,54.1,59.3,110889.18,False,False
CD-27-03,2022,Democrat,1195.0,1307.3,53.9,56.3,120782.64,False,False
CD-27-04,2012,Republican,1113.2,815.4,61.4,37.8,88770.79,False,True
CD-27-04,2014,Republican,908.8,347.8,70.8,40.6,95447.57,False,False
CD-27-04,2016,Republican,897.8,530.9,55.6,37.4,100484.73,True,False
CD-27-04,2018,Republican,1771.9,500.7,72.6,32.7,101491.14,False,False
CD-27-04,2020,Republican,2396.9,552.4,69.8,32.9,105121.92,False,False
CD-27-04,2022,Republican,1708.4,851.1,68.8,37.0,114262.72,False,False
CD-27-05,2012,Republican,2040.5,1004.4,41.2,66.0,80338.47,False,True
CD-27-05,2014,Republican,2239.4,828.8,49.6,61.7,80858.86,False,False
CD-27-05,2016,Republican,1996.6,1500.6,42.3,61.5,86645.96,False,False
CD-27-05,2018,Republican,2186.7,1566.0,38.7,60.2,86790.67,False,True
CD-27-05,2020,Republican,510.7,1027.7,49.3,61.8,94110.49,False,False
CD-27-05,2022,Republican,1955.1,303.8,45.7,61.5,95247.39,False,False
CD-27-06,2012,Republican,2420.4,1262.2,53.7,48.4,81370.23,False,True
CD-27-06,2014,Republican,1726.3,879.6,56.9,43.9,86459.57,False,True
CD-27-06,2016,Republican,2245.6,1065.4,57.9,43.2,85430.94,False,True
CD-27-06,2018,Republican,2365.6,753.5,63.2,47.6,86824.84,False,False
CD-27-06,2020,Republican,1239.9,1325.9,56.5,46.5,95100.6,False,True
CD-27-06,2022,Republican,739.7,1107.1,56.5,48.5,94627.36,False,False
CD-27-07,2012,Democrat,413.5,604.9,56.8,50.1,59059.41,False,False
CD-27-07,2014,Democrat,904.0,1751.1,50.8,56.4,59645.15,False,True
CD-27-07,2016,Democrat,1606.2,1481.8,58.6,46.1,52746.16,False,False
CD-27-07,2018,Republican,2003.0,370.7,54.3,54.8,63558.26,False,True
CD-27-07,2020,Democrat,1572.0,1749.0,61.1,51.9,65239.58,False,False
CD-27-07,2022,Democrat,1430.4,1547.2,54.7,44.8,64045.55,False,False
CD-27-08,2012,Republican,749.9,913.0,55.3,56.1,35000.54,False,False
CD-27-08,2014,Republican,405.8,730.2,53.7,54.9,36219.12,False,False
CD-27-08,2016,Republican,1648.9,1047.9,50.7,54.1,44608.69,False,True
CD-27-08,2018,Democrat,1942.7,1016.5,57.1,52.6,44150.58,False,False
CD-27-08,2020,Democrat,1782.4,705.5,59.7,51.8,49640.06,False,False
CD-27-08,2022,Democrat,2456.0,294.5,57.7,56.7,46990.85,False,False
CD-27-09,2012,Democrat,2366.5,490.1,33.8,37.3,79453.41,True,True
CD-27-09,2014,Democrat,1109.7,990.2,45.7,34.4,80750.12,False,False
CD-27-09,2016,Democrat,1692.6,1626.8,48.8,34.0,91080.0,False,False
CD-27-09,2018,Republican,1078.5,1701.4,61.0,33.7,88150.29,True,False
CD-27-09,2020,Republican,1391.9,1131.2,66.6,38.2,92204.99,False,False
CD-27-09,2022,Democrat,1460.5,1640.5,40.0,40.7,95684.75,False,True
CD-28-01,2012,Republican,1282.9,295.3,53.0,54.0,122339.34,False,False
CD-28-01,2014,Republican,633.1,1712.7,51.4,57.5,120844.86,False,False
CD-28-01,2016,Republican,714.6,520.7,55.3,57.1,133385.74,False,False
CD-28-01,2018,Republican,1486.7,867.9,53.6,57.0,138952.39,False,False
CD-28-01,2020,Republican,2137.5,1523.6,57.1,56.9,138358.82,False,False
CD-28-01,2022,Democrat,1791.7,520.9,57.9,51.8,147346.5,False,False
CD-28-02,2012,Republican,636.1,827.9,56.0,51.7,66570.63,False,True
CD-28-02,2014,Republican,652.4,382.2,56.6,54.7,68249.15,False,False
CD-28-02,2016,Democrat,2286.4,1634.6,47.4,49.2,79978.74,False,True
CD-28-02,2018,Republican,1266.5,425.7,58.5,49.5,70570.89,False,False
CD-28-02,2020,Republican,2073.3,1021.0,61.9,50.1,81183.86,False,False
CD-28-02,2022,Republican,1987.8,1133.6,47.9,48.4,81286.24,True,True
CD-28-03,2012,Republican,1303.0,224.1,39.3,65.7,94330.08,False,True
CD-28-03,2014,Republican,2026.5,273.2,39.9,68.8,99810.26,False,True
CD-28-03,2016,Republican,1396.5,1652.7,39.3,61.2,104521.76,False,False
CD-28-03,2018,Republican,630.3,1225.4,44.0,59.8,111463.0,False,False
CD-28-03,2020,Republican,1164.8,698.5,45.0,58.0,109611.86,False,False
CD-28-03,2022,Republican,2486.7,1230.0,46.1,57.6,114593.0,False,False
CD-28-04,2012,Republican,2403.8,276.1,53.3,43.9,90879.94,False,True
CD-28-04,2014,Republican,1012.6,572.8,58.7,51.4,98594.66,False,False
CD-28-04,2016,Republican,1653.2,1458.9,63.8,44.9,101417.78,False,False
CD-28-04,2018,Republican,529.1,626.6,48.5,51.2,103577.3,True,True
CD-28-04,2020,Republican,2467.8,1435.3,57.0,42.6,104909.65,False,True
CD-28-04,2022,Republican,1767.3,352.3,56.1,49.3,107797.05,False,True
CD-28-05,2012,Republican,1599.6,325.8,51.1,51.8,41468.12,False,True
CD-28-05,2014,Republican,1281.0,1059.4,52.9,53.2,39027.41,False,False
CD-28-05,2016,Republican,2095.5,337.8,53.4,50.4,40651.16,False,False
CD-28-05,2018,Republican,1892.6,582.3,54.4,47.0,40814.66,False,False
CD-28-05,2020,Republican,2395.4,1033.5,49.9,52.5,48343.47,False,True
CD-28-05,2022,Democrat,1509.6,993.7,57.7,55.1,49453.2,False,False
CD-28-06,2012,Republican,600.9,900.4,46.7,51.8,78332.19,False,False
CD-28-06,2014,Republican,2153.9,405.7,51.1,52.0,78886.92,False,True
CD-28-06,2016,Republican,1397.5,732.9,57.4,60.0,79606.1,False,False
CD-28-06,2018,Democrat,535.5,323.6,59.1,56.7,90181.02,False,False
CD-28-06,2020,Democrat,1534.8,297.2,57.5,50.7,90080.55,False,True
CD-28-06,2022,Republican,758.8,556.6,44.0,57.0,91095.1,True,False
CD-28-07,2012,Democrat,2387.3,1765.8,58.6,58.2,48826.53,False,True
CD-28-07,2014,Republican,684.3,1635.3,47.9,54.3,57127.09,False,False
CD-28-07,2016,Republican,2125.2,1657.4,47.0,59.2,52557.45,False,False
CD-28-07,2018,Republican,2232.7,1148.2,45.4,60.9,60011.03,False,False
CD-28-07,2020,Republican,1715.1,1195.2,48.5,59.5,63297.18,False,False
CD-28-07,2022,Republican,1024.9,842.1,41.4,59.2,63401.29,False,True
CD-28-08,2012,Democrat,1105.8,1321.4,57.6,55.8,70524.8,False,False
CD-28-08,2014,Democrat,639.1,1766.7,56.3,52.4,69060.71,False,True
CD-28-08,2016,Democrat,1249.0,809.6,59.3,53.9,74084.19,False,False
CD-28-08,2018,Democrat,1912.6,1216.2,52.6,51.4,73212.18,False,True
CD-28-08,2020,Democrat,487.6,1616.3,56.9,58.4,80798.62,False,False
CD-28-08,2022,Republican,1829.1,559.0,54.6,62.8,83106.13,False,False
CD-28-09,2012,Democrat,2013.3,784.5,41.0,33.8,49794.44,False,True
CD-28-09,2014,Democrat,1567.0,1258.2,44.7,38.5,50863.32,False,True
CD-28-09,2016,Republican,2352.7,498.8,58.5,33.7,46037.56,False,False
CD-28-09,2018,Republican,2384.1,675.5,63.0,39.3,53581.76,False,False
CD-28-09,2020,Republican,1161.5,838.8,55.5,45.8,55720.83,False,True
CD-28-09,2022,Republican,1983.6,655.7,62.2,40.4,61501.71,False,False
CD-29-01,2012,Republican,2444.0,1432.8,54.2,38.4,78254.59,True,True
CD-29-01,2014,Republican,1079.6,1463.1,52.8,41.5,78405.55,True,True
CD-29-01,2016,Republican,1131.9,635.3,69.0,41.6,82847.29,False,False
CD-29-01,2018,Democrat,1454.1,302.6,48.8,41.4,80183.31,False,False
CD-29-01,2020,Democrat,2404.4,1476.5,47.1,37.2,87616.46,False,False
CD-29-01,2022,Republican,2475.5,756.1,66.8,42.6,94980.2,False,False
CD-29-02,2012,Democrat,1630.7,607.5,52.1,50.9,50678.96,True,False
CD-29-02,2014,Democrat,1095.3,1596.0,53.1,48.5,53673.7,False,False
CD-29-02,2016,Democrat,2402.3,1703.1,58.6,49.3,48895.05,False,True
CD-29-02,2018,Democrat,2241.1,493.4,57.7,46.4,52408.81,False,False
CD-29-02,2020,Democrat,1463.1,1665.8,51.9,51.7,57851.31,False,False
CD-29-02,2022,Republican,1866.2,378.3,56.4,52.0,56339.66,False,False
CD-29-03,2012,Democrat,1795.0,1778.2,58.7,53.5,61288.76,False,True
CD-29-03,2014,Democrat,1859.5,1664.1,55.0,47.3,66277.71,False,False
CD-29-03,2016,Democrat,2059.9,1182.1,53.7,55.9,63468.99,True,False
CD-29-03,2018,Democrat,950.4,1547.6,57.7,52.1,67387.89,False,True
CD-29-03,2020,Republican,582.1,1315.4,56.3,57.6,77502.06,False,False
CD-29-03,2022,Republican,1005.8,1335.7,49.3,54.4,72066.82,False,True
CD-29-04,2012,Republican,667.8,576.7,53.2,46.3,109205.38,False,True
CD-29-04,2014,Republican,2360.6,1254.5,59.1,48.8,118941.19,False,False
CD-29-04,2016,Republican,2252.0,620.5,57.8,46.5,115588.7,False,False
CD-29-04,2018,Republican,1614.9,697.8,59.9,51.0,126710.46,False,True
CD-29-04,2020,Republican,726.7,1400.8,64.6,45.9,127809.42,False,False
CD-29-04,2022,Democrat,510.3,843.2,53.8,48.4,129543.49,False,False
CD-29-05,2012,Democrat,2488.1,1191.0,64.3,63.5,78085.67,False,True
CD-29-05,2014,Democrat,1772.5,1628.8,63.9,58.1,84080.02,False,False
CD-29-05,2016,Democrat,1673.9,1416.9,60.1,62.0,85480.17,False,True
CD-29-05,2018,Democrat,2063.7,1516.7,65.9,62.6,91397.85,False,False
CD-29-05,2020,Democrat,841.4,273.8,66.2,57.8,90935.84,False,False
CD-29-05,2022,Democrat,587.7,278.8,63.0,62.0,91735.91,False,False
CD-29-06,2012,Republican,1760.9,1455.6,51.4,52.0,111430.58,False,True
CD-29-06,2014,Republican,1865.6,1371.8,46.3,48.9,114852.45,True,False
CD-29-06,2016,Republican,1114.3,786.2,49.0,54.2,118946.6,False,True
CD-29-06,2018,Republican,1686.2,1192.7,46.6,48.3,121101.38,False,True
CD-29-06,2020,Republican,1139.1,977.3,43.3,55.7,124624.55,True,False
CD-29-06,2022,Republican,1325.0,322.4,50.4,53.4,136512.9,False,True
CD-29-07,2012,Democrat,1662.9,544.6,53.7,48.5,104117.3,False,False
CD-29-07,2014,Democrat,917.4,1082.3,53.3,46.7,109291.88,False,False
CD-29-07,2016,Democrat,907.0,1756.5,54.8,52.4,106502.14,False,False
CD-29-07,2018,Democrat,577.2,1298.3,53.7,52.9,120011.53,False,False
CD-29-07,2020,Democrat,501.3,1712.0,57.5,44.3,127090.97,False,False
CD-29-07,2022,Republican,1391.3,850.4,60.7,47.9,135099.27,False,False
CD-29-08,2012,Republican,938.6,619.5,61.7,38.8,94061.81,False,False
CD-29-08,2014,Republican,1162.4,1204.6,56.9,35.9,106480.42,False,True
CD-29-08,2016,Republican,1008.0,489.4,65.2,43.8,108162.93,False,True
CD-29-08,2018,Republican,899.4,703.7,65.8,43.4,105002.61,False,False
CD-29-08,2020,Republican,524.2,416.5,58.6,38.4,119928.0,True,False
CD-29-08,2022,Republican,2022.1,1581.0,63.1,42.6,117753.26,False,False
CD-29-09,2012,Republican,1565.9,335.9,61.6,51.0,46708.42,False,False
CD-29-09,2014,Democrat,2321.7,359.1,56.0,55.2,40472.34,False,True
CD-29-09,2016,Democrat,1014.6,215.7,60.4,49.9,40010.7,False,False
CD-29-09,2018,Democrat,2327.3,216.9,63.0,46.3,49270.57,False,False
CD-29-09,2020,Democrat,1757.3,1006.8,55.6,54.5,48630.98,False,True
CD-29-09,2022,Republican,2470.1,1503.4,50.1,49.7,56892.66,False,True
CD-30-01,2012,Republican,2155.7,436.9,60.5,40.0,108026.71,False,True
CD-30-01,2014,Democrat,1215.7,680.2,48.4,44.5,118057.16,False,False
CD-30-01,2016,Republican,2006.3,1658.6,46.2,43.9,117638.85,True,True
CD-30-01,2018,Republican,494.0,1658.2,54.9,45.3,118491.82,False,False
CD-30-01,2020,Democrat,2483.2,1256.8,44.6,41.8,127859.89,False,True
CD-30-01,2022,Democrat,914.6,481.5,52.3,41.7,127553.6,False,False
CD-30-02,2012,Democrat,1182.6,641.1,65.7,64.4,50311.83,False,False
CD-30-02,2014,Democrat,492.8,561.5,55.1,57.6,55346.81,False,True
CD-30-02,2016,Republican,1517.5,1141.7,49.4,60.0,54731.92,False,False
CD-30-02,2018,Democrat,759.0,1001.9,66.1,61.4,62273.45,False,False
CD-30-02,2020,Democrat,1243.0,363.0,66.2,62.8,62665.04,False,False
CD-30-02,2022,Republican,1399.5,1451.7,41.3,61.4,67905.99,False,True
CD-30-03,2012,Republican,2007.5,204.2,57.2,53.4,65918.67,False,False
CD-30-03,2014,Democrat,1516.4,640.4,59.1,57.4,58974.18,False,False
CD-30-03,2016,Democrat,1495.1,1049.8,55.7,47.9,66315.77,False,False
CD-30-03,2018,Democrat,1774.2,465.5,60.6,55.1,69059.1,False,False
CD-30-03,2020,Democrat,1215.4,1525.6,55.3,57.1,67988.56,False,True
CD-30-03,2022,Democrat,1997.6,1230.8,53.2,55.3,74406.89,False,True
CD-30-04,2012,Republican,1845.6,1092.0,53.7,47.0,91527.62,False,False
CD-30-04,2014,Republican,1363.3,1297.9,56.5,46.7,97916.48,False,False
CD-30-04,2016,Republican,1619.5,1653.8,56.5,48.4,101976.98,False,True
CD-30-04,2018,Republican,1752.1,1122.6,53.6,49.9,106662.63,False,False
CD-30-04,2020,Republican,2361.8,797.9,56.6,49.6,109890.81,False,False
CD-30-04,2022,Republican,2100.4,1491.2,59.1,49.1,112770.82,False,True
CD-30-05,2012,Republican,1576.9,557.1,55.9,40.9,53476.05,False,True
CD-30-05,2014,Republican,1279.7,760.9,66.0,42.9,53302.01,False,False
CD-30-05,2016,Republican,594.1,1378.8,63.6,45.2,57203.52,False,False
CD-30-05,2018,Republican,1418.5,428.0,60.3,41.5,54400.04,False,True
CD-30-05,2020,Republican,1864.2,752.0,67.1,43.7,63000.23,False,False
CD-30-05,2022,Republican,840.6,1191.7,53.3,40.9,66335.46,False,True
CD-30-06,2012,Republican,1347.1,1797.8,60.9,50.5,37484.56,False,False
CD-30-06,2014,Republican,695.3,292.2,58.9,42.8,41476.21,False,False
CD-30-06,2016,Republican,2431.8,1536.8,64.2,45.7,42517.14,False,False
CD-30-06,2018,Republican,532.7,1219.7,58.1,45.5,44597.25,False,False
CD-30-06,2020,Republican,644.3,1149.7,58.5,47.8,45353.64,False,False
CD-30-06,2022,Democrat,1033.6,862.1,48.8,42.1,46038.67,False,True
CD-30-07,2012,Democrat,2109.1,1383.7,40.5,34.3,118030.94,False,True
CD-30-07,2014,Democrat,448.0,1538.9,31.3,35.7,120114.61,True,True
CD-30-07,2016,Democrat,611.5,1357.1,45.7,35.8,120349.59,False,False
CD-30-07,2018,Democrat,473.5,648.6,40.6,38.0,122088.52,False,False
CD-30-07,2020,Democrat,1169.1,1662.4,39.7,36.0,127717.62,False,True
CD-30-07,2022,Democrat,1373.2,592.5,34.6,40.9,135901.62,False,True
CD-30-08,2012,Democrat,1397.9,769.6,56.5,48.2,37253.85,False,False
CD-30-08,2014,Democrat,918.9,1160.8,51.5,50.1,40862.57,False,True
CD-30-08,2016,Democrat,1853.3,236.9,47.1,50.5,40692.32,False,False
CD-30-08,2018,Democrat,1085.3,934.1,59.9,48.7,38281.58,False,False
CD-30-08,2020,Democrat,1200.0,228.6,52.9,52.0,43615.67,False,False
CD-30-08,2022,Democrat,1862.7,492.2,50.6,49.4,46021.94,False,False
CD-30-09,2012,Democrat,944.1,927.6,50.7,49.9,95518.13,False,False
CD-30-09,2014,Democrat,1769.1,1679.7,50.9,44.1,99640.32,False,False
CD-30-09,2016,Democrat,2262.2,724.2,54.1,49.5,104328.95,False,True
CD-30-09,2018,Democrat,863.2,1109.4,54.0,47.0,105831.31,False,False
CD-30-09,2020,Democrat,2351.4,835.8,47.8,42.5,114440.94,False,True
CD-30-09,2022,Democrat,2482.5,776.7,48.4,43.9,118920.11,False,False
CD-31-01,2012,Republican,1000.4,995.5,48.6,53.7,37224.57,False,False
CD-31-01,2014,Republican,1385.2,1602.6,43.9,55.7,37659.75,True,False
CD-31-01,2016,Republican,552.8,1150.8,46.0,51.6,36236.62,False,True
CD-31-01,2018,Republican,1834.3,644.7,51.9,52.4,37455.54,False,False
CD-31-01,2020,Democrat,1196.3,621.2,58.7,46.0,42104.18,False,True
CD-31-01,2022,Democrat,1494.8,1764.1,62.0,52.2,44608.74,False,False
CD-31-02,2012,Democrat,1310.5,841.3,48.5,41.2,62430.86,False,False
CD-31-02,2014,Democrat,728.3,1553.5,52.9,41.3,64504.65,False,False
CD-31-02,2016,Democrat,1274.9,1688.2,48.2,42.5,71829.71,False,True
CD-31-02,2018,Democrat,2317.8,349.6,52.2,43.4,72011.42,False,False
CD-31-02,2020,Democrat,1167.4,1094.5,44.7,44.4,68439.99,False,True
CD-31-02,2022,Democrat,2360.5,421.8,45.0,49.3,71487.81,False,True
CD-31-03,2012,Democrat,507.4,1467.6,38.3,40.3,111314.62,False,True
CD-31-03,2014,Democrat,2072.3,1046.7,44.4,39.8,118837.11,False,False
CD-31-03,2016,Democrat,1370.6,1543.0,49.3,39.7,128280.69,False,False
CD-31-03,2018,Democrat,2310.1,433.0,46.9,38.5,132211.66,False,True
CD-31-03,2020,Democrat,2349.9,1368.9,46.1,38.7,132393.03,False,False
CD-31-03,2022,Democrat,1008.1,1508.8,51.9,34.5,139039.08,False,False
CD-31-04,2012,Republican,2194.9,1525.4,45.0,57.0,63483.27,False,False
CD-31-04,2014,Democrat,1428.5,422.3,59.8,56.8,72353.13,False,False
CD-31-04,2016,Democrat,2300.3,249.4,61.3,60.2,69905.76,False,True
CD-31-04,2018,Democrat,1784.3,1600.6,61.5,54.4,73583.65,True,False
CD-31-04,2020,Democrat,840.1,1345.3,61.1,58.2,81308.62,False,False
CD-31-04,2022,Democrat,2224.7,488.5,59.7,63.0,82750.44,False,False
CD-31-05,2012,Republican,1664.3,1418.4,59.7,40.4,52466.91,False,False
CD-31-05,2014,Democrat,1067.3,313.8,49.8,41.7,57938.33,False,False
CD-31-05,2016,Democrat,1815.6,1387.6,49.9,49.4,59346.37,False,False
CD-31-05,2018,Democrat,1639.0,1035.2,52.6,39.3,63871.52,False,False
CD-31-05,2020,Democrat,2135.0,601.4,51.7,42.5,59226.62,False,False
CD-31-05,2022,Democrat,411.8,962.3,41.0,50.0,65362.22,False,True
CD-31-06,2012,Republican,2225.9,830.8,66.4,39.5,90065.2,False,False
CD-31-06,2014,Republican,2396.1,1644.4,69.3,36.4,93655.71,False,False
CD-31-06,2016,Democrat,1960.1,980.4,49.1,45.5,99678.07,False,True
CD-31-06,2018,Democrat,1505.1,584.9,50.4,44.7,104456.4,False,False
CD-31-06,2020,Democrat,2251.1,1693.4,41.2,42.8,111159.71,True,True
CD-31-06,2022,Democrat,2059.7,1160.4,48.6,41.5,112041.75,False,False
CD-31-07,2012,Republican,801.1,803.1,53.3,53.2,111805.36,False,False
CD-31-07,2014,Republican,1065.5,1467.2,52.4,50.1,117991.01,False,False
CD-31-07,2016,Republican,1579.2,357.2,51.9,45.8,121752.77,False,False
CD-31-07,2018,Democrat,778.9,292.4,57.9,50.9,128964.97,False,False
CD-31-07,2020,Democrat,1620.0,204.0,56.1,49.8,133957.45,False,True
CD-31-07,2022,Democrat,743.5,392.0,60.0,49.2,133127.0,False,False
CD-31-08,2012,Democrat,1012.2,1611.8,49.1,44.4,88856.77,False,False
CD-31-08,2014,Democrat,1210.4,227.9,55.9,46.3,100127.97,False,False
CD-31-08,2016,Democrat,1600.1,721.8,48.3,46.4,102731.49,False,False
CD-31-08,2018,Republican,721.7,817.7,65.3,45.8,101055.89,False,False
CD-31-08,2020,Republican,2446.4,1753.3,67.1,43.8,107019.2,False,False
CD-31-08,2022,Republican,2243.7,1081.6,55.2,51.3,110671.27,False,True
CD-31-09,2012,Democrat,1463.1,978.3,55.6,48.3,104485.82,False,False
CD-31-09,2014,Democrat,961.2,583.4,56.3,50.7,106914.25,False,False
CD-31-09,2016,Democrat,1552.1,726.5,55.5,48.4,116562.69,False,False
CD-31-09,2018,Democrat,1376.4,1756.3,50.9,50.9,118802.0,False,True
CD-31-09,2020,Democrat,2424.3,504.1,55.4,52.4,121733.74,False,False
CD-31-09,2022,Democrat,995.9,1622.0,53.2,53.5,134738.31,False,False
CD-32-01,2012,Republican,2353.1,484.2,44.4,59.1,104536.9,False,True
CD-32-01,2014,Republican,1158.6,1413.0,50.6,57.5,111117.24,False,False
CD-32-01,2016,Republican,1566.0,1065.8,43.9,60.1,111114.36,True,False
CD-32-01,2018,Republican,1534.7,960.7,48.2,54.7,115492.76,False,False
CD-32-01,2020,Republican,1672.4,488.2,49.5,56.0,121986.09,False,False
CD-32-01,2022,Democrat,586.6,1447.6,51.9,59.2,126753.89,True,False
CD-32-02,2012,Democrat,769.3,630.5,64.5,61.3,68988.8,False,False
CD-32-02,2014,Republican,2498.3,993.6,51.4,59.5,68515.51,False,False
CD-32-02,2016,Republican,517.2,529.1,39.7,57.6,73621.16,False,False
CD-32-02,2018,Republican,1201.1,1414.2,48.8,58.4,77174.56,False,False
CD-32-02,2020,Republican,955.3,1507.2,46.4,53.9,81805.85,False,False
CD-32-02,2022,Democrat,732.6,944.1,54.3,56.7,76194.41,True,True
CD-32-03,2012,Democrat,515.4,1766.7,46.3,46.9,78347.62,False,False
CD-32-03,2014,Democrat,1436.0,881.6,38.9,41.1,83761.42,True,True
CD-32-03,2016,Democrat,426.0,761.3,45.9,46.9,87635.1,False,True
CD-32-03,2018,Democrat,1681.3,395.4,54.5,41.4,90819.62,False,False
CD-32-03,2020,Democrat,759.9,623.8,50.9,43.2,95378.93,False,True
CD-32-03,2022,Democrat,2455.3,439.9,49.7,47.7,98881.73,False,False
CD-32-04,2012,Democrat,1768.1,1567.7,52.0,48.0,62806.02,False,False
CD-32-04,2014,Democrat,513.8,863.5,51.8,46.8,72171.19,False,False
CD-32-04,2016,Democrat,1154.6,720.3,52.6,48.7,77587.11,False,False
CD-32-04,2018,Republican,1712.2,873.8,58.9,51.6,74136.72,False,False
CD-32-04,2020,Democrat,996.1,678.7,45.0,43.7,76818.58,False,True
CD-32-04,2022,Democrat,441.1,1666.9,52.2,46.7,79604.04,False,False
CD-32-05,2012,Democrat,1247.2,815.3,50.2,43.8,107609.87,False,False
CD-32-05,2014,Republican,1106.1,1165.3,58.8,41.8,110288.52,False,True
CD-32-05,2016,Democrat,641.9,929.7,43.6,41.8,120761.8,False,False
CD-32-05,2018,Democrat,1772.4,734.2,47.7,41.3,114468.43,False,True
CD-32-05,2020,Democrat,1959.8,581.4,50.4,34.1,121482.45,False,True
CD-32-05,2022,Democrat,1496.1,1605.8,50.6,39.6,130281.24,False,False
CD-32-06,2012,Democrat,2174.9,1036.6,54.7,44.7,74876.63,False,False
CD-32-06,2014,Democrat,1935.2,1536.5,57.1,53.4,78150.33,False,False
CD-32-06,2016,Democrat,2070.9,1761.3,50.8,51.1,78197.13,False,True
